Project,Package,Class,Method,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readExactComponentMatcher,9,2,1,645,0,org.geysermc.mcprotocollib.protocol.data.game.item.component.DataComponentType,org.geysermc.mcprotocollib.protocol.data.game.item.component.DataComponentType; org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.protocol.data.game.item.component.DataComponentTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeExactComponentMatcher,7,2,2,655,0,org.geysermc.mcprotocollib.protocol.data.game.item.component.DataComponent,org.geysermc.mcprotocollib.protocol.data.game.item.component.DataComponent; org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readTestBlockEntity,9,1,1,663,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeTestBlockEntity,8,1,2,673,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readVec3i,6,1,1,682,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeVec3i,5,1,2,689,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readLpVec3,14,3,1,695,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,unpackLpVec3Component,3,1,1,716,0,,
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeLpVec3,23,3,2,720,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,sanitizeLpVec3Component,12,4,1,744,0,,
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,packLpVec3Component,3,1,1,755,0,,
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readPosition,7,1,1,759,0,,
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writePosition,6,1,2,769,0,,
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readRotation,6,1,1,777,0,,
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeRotation,5,1,2,785,0,,
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readQuaternion,7,1,1,791,0,,
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeQuaternion,6,1,2,800,0,,
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readDirection,3,1,1,807,0,org.geysermc.mcprotocollib.protocol.data.game.entity.object.Direction,org.geysermc.mcprotocollib.protocol.data.game.entity.object.Direction; org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeDirection,3,1,2,811,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readPose,3,1,1,815,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.protocol.data.game.entity.metadata.Pose
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writePose,3,1,2,819,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readChickenVariant,8,2,1,823,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.protocol.data.game.Holder
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeChickenVariant,10,2,2,831,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readZombieNautilusVariant,8,2,1,841,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.protocol.data.game.Holder
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeZombieNautilusVariant,10,2,2,849,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readPaintingVariant,6,1,1,859,0,,
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writePaintingVariant,10,1,2,866,0,,
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readSnifferState,3,1,1,876,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.protocol.data.game.entity.metadata.SnifferState
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeSnifferState,3,1,2,880,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readArmadilloState,3,1,1,884,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.protocol.data.game.entity.metadata.ArmadilloState
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeArmadilloState,3,1,2,888,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readCopperGolemState,3,1,1,892,0,org.geysermc.mcprotocollib.protocol.data.game.entity.metadata.CopperGolemState,org.geysermc.mcprotocollib.protocol.data.game.entity.metadata.CopperGolemState; org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeCopperGolemState,3,1,2,896,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readWeatheringCopperState,3,1,1,900,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.protocol.data.game.entity.metadata.WeatheringCopperState
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeWeatheringCopperState,3,1,2,904,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readHumanoidArm,3,1,1,908,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.protocol.data.game.entity.metadata.HumanoidArm
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeHumanoidArm,3,1,2,912,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeEnum,3,1,2,916,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readComponent,8,2,1,920,0,org.geysermc.mcprotocollib.protocol.data.DefaultComponentSerializer,org.geysermc.mcprotocollib.protocol.data.DefaultComponentSerializer; org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.protocol.codec.NbtComponentSerializer
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeComponent,5,1,2,930,0,org.geysermc.mcprotocollib.protocol.data.DefaultComponentSerializer,org.geysermc.mcprotocollib.protocol.data.DefaultComponentSerializer; org.geysermc.mcprotocollib.protocol.codec.NbtComponentSerializer; org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readEntityMetadata,8,2,1,936,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeEntityMetadata,6,2,2,946,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readMetadata,4,1,2,954,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.protocol.data.game.entity.metadata.MetadataType
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeMetadata,5,1,2,959,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.protocol.data.game.entity.metadata.EntityMetadata
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readMetadataType,7,2,1,965,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.protocol.data.game.entity.metadata.MetadataTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeMetadataType,3,1,2,974,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readGlobalPos,5,1,1,978,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeGlobalPos,4,1,2,984,0,org.geysermc.mcprotocollib.protocol.data.game.entity.metadata.GlobalPos,org.geysermc.mcprotocollib.protocol.data.game.entity.metadata.GlobalPos; org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readPlayerSpawnInfo,13,1,1,989,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.protocol.data.game.entity.player.GameMode
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writePlayerSpawnInfo,12,1,2,1003,0,org.geysermc.mcprotocollib.protocol.data.game.entity.player.GameMode,org.geysermc.mcprotocollib.protocol.data.game.entity.player.GameMode; org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readParticleType,3,1,1,1016,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.protocol.data.game.level.particle.ParticleType
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeParticleType,3,1,2,1020,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readParticle,4,1,1,1024,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeParticle,4,1,2,1029,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readParticleData,30,12,2,1034,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeParticleData,48,10,3,1064,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readNumberFormat,10,4,1,1113,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeNumberFormat,16,4,2,1123,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readChatType,3,1,1,1137,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeChatType,4,1,2,1141,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readChatTypeDecoration,10,2,1,1146,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeChatTypeDecoration,8,2,2,1159,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.protocol.data.game.chat.ChatTypeDecoration
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readPositionSource,8,3,1,1170,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.protocol.data.game.level.particle.positionsource.PositionSourceType
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writePositionSource,13,3,2,1178,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.protocol.data.game.level.particle.positionsource.PositionSource
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readVillagerData,3,1,1,1190,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeVillagerData,5,1,2,1194,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readModifierOperation,3,1,1,1200,0,org.geysermc.mcprotocollib.protocol.data.game.entity.attribute.ModifierOperation,org.geysermc.mcprotocollib.protocol.data.game.entity.attribute.ModifierOperation
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeModifierOperation,3,1,2,1204,0,,
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readEffect,3,1,1,1208,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.protocol.data.game.entity.Effect
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeEffect,3,1,2,1212,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readBlockBreakStage,9,2,1,1216,0,,
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeBlockBreakStage,8,2,2,1225,0,,
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readBlockEntityType,3,1,1,1233,0,org.geysermc.mcprotocollib.protocol.data.game.level.block.BlockEntityType,org.geysermc.mcprotocollib.protocol.data.game.level.block.BlockEntityType; org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeBlockEntityType,3,1,2,1238,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readLightUpdateData,17,3,1,1242,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeLightUpdateData,14,3,2,1263,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeBitSet,4,1,2,1280,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readLevelEvent,8,2,1,1285,0,org.geysermc.mcprotocollib.protocol.data.game.level.event.LevelEventType,org.geysermc.mcprotocollib.protocol.data.game.level.event.LevelEventType
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeLevelEvent,3,1,2,1294,0,org.geysermc.mcprotocollib.protocol.data.game.level.event.LevelEvent,org.geysermc.mcprotocollib.protocol.data.game.level.event.LevelEvent
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readStatisticCategory,3,1,1,1298,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.protocol.data.game.statistic.StatisticCategory
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeStatisticCategory,3,1,2,1302,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readSoundCategory,3,1,1,1306,0,org.geysermc.mcprotocollib.protocol.data.game.level.sound.SoundCategory,org.geysermc.mcprotocollib.protocol.data.game.level.sound.SoundCategory; org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeSoundCategory,3,1,2,1310,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readEntityEvent,3,1,1,1314,0,org.geysermc.mcprotocollib.protocol.data.game.entity.EntityEvent,org.geysermc.mcprotocollib.protocol.data.game.entity.EntityEvent
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeEntityEvent,3,1,2,1318,0,,
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readRecipeIngredient,3,1,1,1322,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeRecipeIngredient,3,1,2,1326,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readRecipeDisplay,45,6,1,1330,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.protocol.data.game.recipe.display.RecipeDisplayType
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeRecipeDisplay,42,6,2,1381,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.protocol.data.game.recipe.display.RecipeDisplay
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readSlotDisplay,18,9,1,1429,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.protocol.data.game.recipe.display.slot.RecipeSlotType
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeSlotDisplay,20,7,2,1449,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.protocol.data.game.recipe.display.slot.SlotDisplay
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readDebugSubscriptionUpdate,11,3,2,1472,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeDebugSubscriptionUpdate,9,3,3,1485,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readDebugSubscription,98,18,2,1498,0,org.geysermc.mcprotocollib.protocol.data.game.debug.DebugEntityBlockIntersection,org.geysermc.mcprotocollib.protocol.data.game.debug.DebugEntityBlockIntersection; org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeDebugSubscription,102,19,3,1598,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.protocol.data.game.debug.DebugInfo
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readDebugPathNode,11,1,1,1712,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.protocol.data.game.debug.PathType
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeDebugPathNode,10,1,2,1724,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readDataPalette,13,2,3,1735,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.protocol.data.game.chunk.DataPalette
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeDataPalette,17,4,2,1749,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readPalette,14,4,3,1770,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readChunkSection,6,1,3,1783,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeChunkSection,5,1,2,1791,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readEnumSet,10,3,2,1797,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeEnumSet,7,2,3,1810,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readFixedBitSet,5,1,2,1820,0,,
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeFixedBitSet,9,2,3,1826,0,,
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readStaticGameProfile,5,1,1,1835,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes; org.geysermc.mcprotocollib.auth.GameProfile
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeStaticGameProfile,5,1,2,1841,0,org.geysermc.mcprotocollib.auth.GameProfile,org.geysermc.mcprotocollib.auth.GameProfile; org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readDynamicGameProfile,8,1,1,1847,0,org.geysermc.mcprotocollib.auth.GameProfile,org.geysermc.mcprotocollib.auth.GameProfile
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeDynamicGameProfile,5,1,2,1858,0,org.geysermc.mcprotocollib.auth.GameProfile,org.geysermc.mcprotocollib.auth.GameProfile
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readResolvableProfile,12,1,1,1865,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeResolvableProfile,13,2,2,1877,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readProperty,6,1,1,1891,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeProperty,5,1,2,1898,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readSound,3,1,1,1904,0,,
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeSound,9,2,2,1908,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readById,7,2,3,1917,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,readSoundEvent,5,1,1,1925,0,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes,org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
java,org.geysermc.mcprotocollib.protocol.codec,MinecraftTypes,writeSoundEvent,7,2,2,1931,0,org.geysermc.mcprotocollib.protocol.data.game.level.sound.Sound,org.geysermc.mcprotocollib.protocol.data.game.level.sound.Sound; org.geysermc.mcprotocollib.protocol.codec.MinecraftTypes
